,provincia,coste,duration,prec,tmed,velmedia,presmed,sol
320,ZARAGOZA,2579.0,1,0.04,23.32,2.1,966.6,13.025
321,ARABA,222821.0,1,4.4,22.1,3.3,961.875,7.15
322,ASTURIAS,17980.0,1,7.82,19.19,2.21,986.6,4.457142857142857
323,BADAJOZ,11945.0,1,0.2333333333333333,25.58333333333333,2.966666666666667,973.05,10.44
324,CANTABRIA,1002.0,1,0.6285714285714287,20.5,2.3428571428571425,997.0799999999999,10.0
325,LEON,4430.0,1,4.6000000000000005,21.325,2.75,909.1500000000001,9.933333333333332
326,MADRID,2447.0,1,0.881818181818182,23.5,3.97,915.435,9.8
327,OURENSE,196910.0,1,12.833333333333334,22.825,1.875,963.725,7.3
328,ASTURIAS,25911.0,1,0.09,19.84,2.433333333333333,986.575,10.7
329,BURGOS,8418.0,1,9.76,20.700000000000003,2.825,923.6375,9.725
330,CANTABRIA,1683.0,1,0.5714285714285714,21.357142857142858,1.7857142857142858,997.45,6.733333333333333
331,CIUDAD REAL,289.0,1,0.24,26.96,1.62,941.8666666666666,9.6
332,GIRONA,907.0,1,0.5,23.6,2.9333333333333336,919.25,11.05
333,LA RIOJA,769248.0,1,0.1,27.0,3.6,976.9000000000001,9.1
334,LEON,22742.0,1,0.575,19.825,2.7,909.425,9.6
335,MADRID,39562.0,1,0.0454545454545454,24.1,2.03,914.02,11.85
336,OURENSE,4556.0,1,0.0,21.6,1.05,963.225,6.0
337,PALENCIA,12134.0,1,3.7,20.666666666666668,2.4,910.75,3.65
338,SEGOVIA,2603.0,1,3.4,19.450000000000003,3.45,866.7249999999999,7.55
339,SORIA,792.0,1,3.8,21.8,1.9,898.75,10.5
340,VALLADOLID,21551.0,1,1.1,22.95,3.0500000000000003,929.725,5.8
341,ZAMORA,8298.0,1,0.0333333333333333,22.866666666666664,2.6,935.1333333333334,9.833333333333334
342,A CORUNA,131108.0,1,12.7,18.5,2.575,991.71,1.52
343,GRANADA,120.0,1,0.1,26.166666666666668,3.075,937.6666666666667,8.866666666666667
344,LA RIOJA,2692.0,1,0.9,25.6,3.6,975.4000000000001,9.0
345,LEON,4350.0,1,2.175,21.025,2.575,906.0125,12.0
346,MADRID,14938.0,1,0.85,24.09090909090909,3.49,912.03,9.716666666666669
347,NAVARRA,504.0,1,0.02,24.3,1.65,973.7249999999999,9.7
348,OURENSE,1357.0,1,5.575,23.05,1.2,959.325,10.45
349,PALENCIA,1060.0,1,16.3,21.566666666666663,2.6,907.525,9.55
350,PONTEVEDRA,3840.0,1,0.0,25.7,2.4,992.825,11.45
351,SALAMANCA,70997.0,1,11.875,21.96,2.6,899.85,8.4
352,ALICANTE,10864.0,1,0.175,23.875,2.2333333333333334,1005.5833333333334,11.266666666666666
353,ARABA,60111.0,1,11.9,22.6,2.95,954.5,3.55
354,ASTURIAS,371469.0,1,14.25,18.6,3.077777777777777,978.0562500000001,4.0875
355,BADAJOZ,2049.0,1,0.0,23.816666666666663,3.2,966.9300000000001,12.08
356,BARCELONA,1670.0,1,0.0,25.96666666666667,3.04,986.1333333333334,6.2
357,BIZKAIA,1009.0,1,13.55,23.125,3.75,999.1499999999999,2.2
358,BURGOS,27844.0,1,6.980000000000001,21.475,2.3,919.0875000000001,4.3
359,CANTABRIA,31644.0,1,5.371428571428572,20.62857142857143,3.4714285714285715,988.91,5.333333333333333
360,CASTELLON,320.0,1,2.1,22.066666666666663,2.35,948.4749999999999,5.85
361,CIUDAD REAL,1860.0,1,9.18,24.52,3.02,936.0333333333333,6.933333333333334
362,CORDOBA,1051.0,1,1.55,23.425,3.875,959.5,13.1
363,GRANADA,3255.0,1,4.4,24.0,4.366666666666666,935.1666666666666,7.933333333333334
364,JAEN,7827.0,1,7.800000000000001,23.375,2.775,942.79,6.566666666666666
365,LA RIOJA,7710.0,1,42.4,23.9,4.7,969.3499999999999,6.9
366,LUGO,5990.0,1,3.8,19.8,1.4,960.45,3.0
367,MADRID,441235.0,1,25.87,22.536363636363635,3.2700000000000005,907.875,8.799999999999999
368,MURCIA,27404.0,1,8.32,25.5,2.522222222222222,984.6166666666666,4.9
369,NAVARRA,2444.0,1,3.92,25.0,3.4,967.925,5.2
370,OURENSE,196285.0,1,12.874999999999998,20.3,1.325,955.7750000000001,4.15
371,VALLADOLID,278.0,1,18.95,21.4,2.8,923.275,6.5
372,ZARAGOZA,1357.0,1,3.3600000000000003,25.48,3.12,958.0374999999999,5.566666666666666
373,ARABA,813654.0,1,14.125,17.65,2.825,953.6624999999999,3.0
374,ASTURIAS,114925.0,1,50.02,15.39,2.0444444444444443,977.84375,0.45
375,BARCELONA,20500.0,1,1.5833333333333333,23.35,4.18,983.9333333333334,1.5
376,BURGOS,1778.0,1,13.22,16.05,1.875,917.0250000000001,1.475
377,CANTABRIA,1943.0,1,19.542857142857144,17.3,1.7,987.86,0.0
378,CASTELLON,187933.0,1,10.425,19.2,2.8,945.85,7.45
379,CIUDAD REAL,48.0,1,2.12,19.28,3.76,936.9166666666665,4.0
380,GIPUZKOA,51161.0,1,25.133333333333336,18.1,1.35,991.47,0.0
381,GIRONA,282189.0,1,17.7,19.0,2.766666666666667,912.7750000000001,0.6000000000000001
382,GUADALAJARA,982.0,1,4.533333333333334,15.833333333333334,2.433333333333333,910.8,3.7
383,HUELVA,3933.0,1,8.5,20.65,4.575,993.9124999999999,7.4
384,JAEN,2503.0,1,0.0,19.575,4.5,943.3299999999999,4.833333333333333
385,LA RIOJA,42514.0,1,1.8,19.0,2.2,968.45,0.2
386,LEON,1671.0,1,9.725,13.55,1.675,899.7,1.4666666666666668
387,LLEIDA,9110.0,1,10.8,18.4,2.5,954.575,1.0
388,LUGO,2578.0,1,15.6,15.6,1.7,960.7,0.2
389,MADRID,179289.0,1,7.13,16.5,2.77,907.205,3.2
390,MURCIA,223905.0,1,0.03,23.96,2.988888888888889,983.3833333333334,11.05714285714286
391,NAVARRA,73022.0,1,22.94,17.82,2.375,967.075,0.0
392,OURENSE,28816.0,1,12.1,16.125,1.175,954.6500000000001,1.1
393,SALAMANCA,7306.0,1,9.34,16.375,3.9,900.1700000000001,2.6
394,TARRAGONA,404250.0,1,26.3,22.5,1.95,1002.875,1.95
395,VALENCIA,1093.0,1,0.8285714285714285,23.71666666666667,3.18,976.2666666666667,7.825
396,VALLADOLID,2736.0,1,14.0,16.4,2.8,921.0,0.9
397,ZARAGOZA,126181.0,1,7.24,19.6,2.2,957.0,5.7
398,ASTURIAS,685136.0,1,7.35,14.595,2.073611111111111,979.278125,1.124107142857143
399,BADAJOZ,4958.0,1,0.96,18.85,3.425,964.0,5.833333333333333
400,BIZKAIA,25258.0,1,40.25,20.15,2.0,1001.5166666666667,1.9
401,BURGOS,26716.0,1,11.54,18.025,2.5,919.625,5.55
402,CANTABRIA,61189.0,1,21.34285714285713,17.942857142857143,2.5285714285714285,990.75,2.8666666666666667
403,CASTELLON,100.0,1,0.975,18.4,2.35,948.9000000000001,8.3
404,GIRONA,22625.0,1,0.0,20.575,2.0,915.1,12.5
405,GRANADA,2678.0,1,0.025,20.933333333333334,3.325,936.6166666666668,7.833333333333333
406,LA RIOJA,275.0,1,6.1,21.8,3.3,971.0,3.9
407,LEON,3354.0,1,19.5,13.3,2.4000000000000004,902.05,1.4
408,LLEIDA,1200.0,1,0.1,21.3,1.4,991.05,5.9
409,MADRID,4495.0,1,2.16,17.636363636363637,4.0200000000000005,908.825,7.116666666666667
410,PALENCIA,2767.0,1,8.3,16.466666666666665,2.566666666666667,903.175,2.6
411,SALAMANCA,3580.0,1,8.6,13.65,3.56,902.3499999999999,1.925
412,SORIA,1555.0,1,12.2,16.3,1.4,893.25,4.0
413,VALLADOLID,11670.0,1,11.05,17.299999999999997,3.05,923.775,5.35
414,ZARAGOZA,6536.0,1,0.1,20.96,2.84,959.3875,9.7
415,ARABA,4377.0,1,0.1,17.9,6.9,950.825,7.25
416,ASTURIAS,14343.0,1,13.82,14.85,4.9,976.26875,2.0625
417,CANTABRIA,634.0,1,0.0571428571428571,17.814285714285713,2.3714285714285714,989.19,7.133333333333333
418,CUENCA,11669.0,1,0.5666666666666667,17.2,4.7,915.9625,2.4
419,GIRONA,1835.0,1,5.65,21.275,3.1333333333333333,915.425,5.1
420,MADRID,3865.0,1,0.0799999999999999,16.581818181818182,2.79,909.975,9.766666666666667
421,ASTURIAS,2611.0,1,12.19,12.99,4.2444444444444445,985.275,0.125
422,BIZKAIA,2674.0,1,11.225,18.2,3.825,997.4333333333334,2.6
423,CANTABRIA,811.0,1,6.628571428571428,16.757142857142856,4.842857142857143,986.23,4.233333333333333
424,GIRONA,2039.0,1,0.0,20.35,4.1000000000000005,909.725,11.9
425,ASTURIAS,3821.0,1,0.12,12.77,2.2666666666666666,989.725,3.3375
426,AVILA,572.0,1,10.0,16.4,1.35,890.15,2.6
427,BARCELONA,2132.0,1,0.08,22.880000000000003,2.7,985.7666666666667,10.533333333333331
428,CACERES,3537.0,1,0.42,19.52,2.9,975.1500000000001,8.633333333333333
429,CANTABRIA,8348.0,1,18.77142857142857,15.742857142857142,5.114285714285715,994.24,1.7
430,MADRID,681.0,1,2.96,15.62,2.55,911.005,0.3
431,NAVARRA,233.0,1,1.82,16.22,3.125,972.8,4.4
432,CANTABRIA,3588.0,1,2.814285714285714,14.214285714285714,5.4,999.56,0.0
433,ILLES BALEARS,25852.0,1,5.33,22.21,3.1555555555555554,1012.4714285714285,8.483333333333333
434,MADRID,3651.0,1,0.02,16.527272727272727,2.69,913.825,9.366666666666667
435,TARRAGONA,3886.0,1,0.0,23.9,2.966666666666667,1013.4,13.75
436,MADRID,235.0,1,0.0,23.009090909090908,4.05,910.595,12.116666666666667
437,NAVARRA,2241.0,1,4.74,22.72,2.725,970.125,10.1
438,TERUEL,644.0,1,13.025,23.475,2.725,929.9833333333333,7.966666666666666
439,MADRID,34332.0,1,0.0,18.07272727272728,3.4200000000000004,911.45,13.766666666666667
440,MADRID,9981.0,1,0.0,23.8,3.47,912.575,13.666666666666666
441,CANTABRIA,4866.0,1,16.266666666666666,16.54285714285714,3.442857142857143,997.11,6.633333333333333
442,CORDOBA,3279.0,1,0.0,27.475,3.95,961.7833333333333,14.1
443,GRANADA,10231.0,1,0.0,25.55,3.475,939.2166666666667,13.066666666666668
444,LA RIOJA,6512.0,1,0.0,18.0,2.5,981.05,2.4
445,NAVARRA,3521.0,1,4.0200000000000005,18.98,2.225,969.5,0.0
446,GIRONA,3719.0,1,0.0,21.975,3.0,918.1500000000001,13.2
447,LEON,714.0,1,0.0,21.3,2.5,908.2875,13.833333333333334
448,GIRONA,3289.0,1,9.425,24.025,2.6,917.4,9.45
449,HUESCA,27930.0,1,0.0,25.15,1.575,922.1833333333334,10.6
450,LLEIDA,2243.0,1,2.2,25.625,2.275,959.0250000000001,12.7
451,BADAJOZ,25687.0,1,0.0,25.6,3.283333333333333,969.1600000000001,12.32
452,OURENSE,2687.0,1,0.175,18.4,2.375,958.5,6.75
453,ALICANTE,3600.0,1,12.4,23.975,2.7,1008.0500000000001,6.333333333333333
454,TERUEL,1797.0,1,9.55,22.575,2.8,926.5333333333333,10.2
455,ALMERIA,1803.0,1,5.3,24.8,1.8,981.1700000000001,7.6
456,GUADALAJARA,1458.0,1,0.0,21.450000000000003,1.35,913.7,9.9
457,ILLES BALEARS,37606.0,1,1.88,24.74,4.855555555555556,1008.3714285714286,8.083333333333334
458,LLEIDA,4302.0,1,0.1,20.05,1.55,957.15,5.95
459,MURCIA,145334.0,1,3.4200000000000004,25.69,2.055555555555556,985.6833333333334,7.128571428571428
460,TERUEL,6595.0,1,0.15,20.7,2.275,930.0333333333334,7.566666666666666
461,VALENCIA,27022.0,1,7.071428571428571,22.485714285714288,2.18,979.2833333333333,5.6000000000000005
462,ALMERIA,1250.0,1,0.025,26.175,2.575,980.375,11.7
463,BARCELONA,14849.0,1,6.9,22.98,2.3600000000000003,969.925,4.033333333333333
464,GIRONA,278516.0,2,9.475,18.316666666666663,1.9555555555555555,913.6916666666667,4.783333333333334
465,GUADALAJARA,75263.0,1,7.8,19.05,1.8,912.0999999999999,8.0
466,ILLES BALEARS,165962.0,1,2.16,24.880000000000003,3.3,1009.1625,10.691666666666666
467,LLEIDA,9337.0,1,1.6,18.275,3.05,953.5,2.75
468,MADRID,283196.0,2,0.0566666666666666,20.64151515151515,3.4,910.54,10.383333333333336
469,TARRAGONA,253652.0,2,3.25,24.9,3.675,1004.6,6.925
470,TERUEL,112815.0,1,2.85,20.15,2.55,930.9166666666666,8.766666666666667
471,MADRID,1064.0,1,0.1,28.963636363636365,2.91,912.69,10.4
472,NAVARRA,490.0,1,0.4,26.2,2.225,973.95,11.7
473,ZARAGOZA,866.0,1,6.44,28.44,2.66,960.5708333333334,10.566666666666668
474,A CORUNA,884.0,1,0.025,20.85,4.275,1001.21,9.64
475,ASTURIAS,602.0,1,0.0636363636363636,18.9,1.88,988.3,4.142857142857143
476,CORDOBA,401.0,1,2.2,34.575,2.925,963.9,11.9
477,ALBACETE,12151.0,2,0.0,25.1125,3.0875000000000004,934.6125,10.675
478,MADRID,3117.0,1,0.0,23.13636363636364,2.47,915.005,12.733333333333334
479,TERUEL,6421.0,1,8.274999999999999,20.3,2.3,933.0,9.966666666666669
480,VALENCIA,223.0,1,0.4666666666666666,26.6,3.1,979.6833333333334,8.7
481,BADAJOZ,24392.0,1,0.3666666666666667,28.46666666666667,2.85,966.97,10.3
482,CIUDAD REAL,18355.0,1,0.02,27.82,1.92,942.7666666666667,7.899999999999999
483,TARRAGONA,26848.0,2,0.4,26.450000000000003,3.125,1009.9875,6.825
484,ZARAGOZA,19105.0,1,0.0,25.06,3.62,965.7375,12.2
485,BARCELONA,1349663.0,1,0.4583333333333333,23.800000000000004,2.78,987.1750000000001,6.208333333333333
486,CACERES,431.0,1,0.2,29.5,2.06,970.0250000000001,10.433333333333334
487,CASTELLON,22142.0,1,4.15,19.666666666666668,2.5,949.875,3.4000000000000004
488,CIUDAD REAL,101200.0,1,7.8,27.04,2.8200000000000003,936.8166666666668,9.366666666666667
489,CUENCA,1554.0,1,4.766666666666667,25.225,2.2,917.0,7.4
490,JAEN,167309.0,1,7.5,27.8,2.5,949.95,10.4
491,TARRAGONA,31031.0,1,36.35,25.55,4.45,1007.475,4.95
492,TERUEL,10185.0,1,2.55,21.625,2.3,929.9333333333334,8.5
493,VALENCIA,95055.0,1,12.357142857142858,24.9,2.38,980.1166666666668,6.875
494,ASTURIAS,19822.0,1,0.2363636363636363,20.05454545454545,2.55,981.08125,8.0
495,CASTELLON,1251284.0,1,0.025,19.633333333333333,2.2,949.025,6.45
496,CIUDAD REAL,429.0,1,0.8500000000000001,24.5,1.6,938.1166666666666,7.966666666666666
497,CORDOBA,1252.0,1,0.0,26.375,2.625,959.9666666666667,11.1
498,GIRONA,10668.0,1,4.5,19.766666666666666,2.35,914.7750000000001,6.6
499,JAEN,258386.0,1,0.5,24.48,2.033333333333333,944.4200000000001,8.5
500,MADRID,25567.0,1,0.95,23.74,2.26,909.325,7.649999999999999
501,MALAGA,21360.0,1,0.0166666666666666,27.160000000000004,2.4,1003.55,9.65
502,SALAMANCA,57589.0,1,8.42,21.54,2.78,903.13,9.425
503,TARRAGONA,133445.0,1,0.0,24.3,2.35,1006.375,6.15
504,TERUEL,132.0,1,2.225,23.225,1.95,928.8500000000001,8.533333333333333
505,TOLEDO,4291.0,1,0.16,25.175,2.375,940.6499999999999,8.85
506,VALENCIA,18992.0,1,0.0,24.414285714285715,2.54,979.5166666666667,9.775
507,BARCELONA,830.0,1,0.0,23.616666666666664,4.0,986.3833333333334,10.05
509,JAEN,21117.0,1,0.0,27.270000000000003,2.0666666666666664,945.685,11.45
510,MADRID,360.0,1,0.5700000000000001,24.59090909090909,1.73,911.27,8.116666666666667
511,TARRAGONA,1612.0,1,0.0,25.8,2.75,1006.05,9.2
512,TOLEDO,6212.0,1,0.0,27.2,2.1333333333333333,942.0166666666667,12.3
513,VALENCIA,1388.0,1,1.0,26.542857142857144,2.16,979.45,8.425
515,CASTELLON,335287.0,1,8.65,19.3,1.4,949.35,3.1
516,MURCIA,371.0,1,0.36,27.52,2.0444444444444443,985.1166666666667,9.885714285714286
517,TARRAGONA,5728.0,1,2.2,23.4,2.35,1006.725,0.1
518,TERUEL,2254.0,1,0.35,22.166666666666668,2.5,929.05,9.233333333333333
519,TOLEDO,3700.0,1,0.0,25.6,2.6666666666666665,941.25,11.4
520,VALENCIA,332037.0,1,0.1166666666666666,26.457142857142856,2.9,978.3833333333334,9.575
521,ALBACETE,12269.0,1,0.125,24.175,3.75,934.875,7.5
522,ILLES BALEARS,3250.0,1,8.99,23.630000000000003,2.32,1011.3166666666666,3.783333333333333
523,MURCIA,314.0,1,0.92,27.06,2.5,985.4583333333334,10.12857142857143
524,SALAMANCA,1358.0,1,0.2799999999999999,20.44,2.44,903.49,9.075
525,TARRAGONA,73556.0,1,18.9,21.9,1.4,1006.8499999999999,0.45
526,TERUEL,4812.0,1,14.75,19.85,1.375,929.8,3.1
528,VALLADOLID,220.0,1,0.0,21.1,1.95,923.8499999999999,11.25
529,ZARAGOZA,10130.0,1,0.2,21.7,2.32,960.4875,5.3
530,A CORUNA,61329.0,1,1.4125,20.5375,2.4375,995.4200000000001,4.44
531,AVILA,2139.0,1,5.8,22.450000000000003,1.65,889.8,10.9
532,BURGOS,5375.0,1,14.475,20.08,2.6,922.1125,9.425
533,CUENCA,64987.0,1,6.4,23.95,4.0,919.075,7.3
534,GUADALAJARA,11248.0,1,12.4,22.1,1.8,914.675,9.25
535,JAEN,1759.0,1,0.075,26.32,2.1333333333333333,943.94,10.2
536,LEON,1505.0,1,2.8,19.425,1.75,904.8499999999999,7.333333333333333
537,MADRID,498285.0,1,35.36,22.67,1.9,911.015,10.9
538,NAVARRA,6232.0,1,9.05,21.5,1.8333333333333333,972.875,9.7
539,OURENSE,20255.0,1,5.6000000000000005,21.266666666666666,1.3,958.3,6.9
540,SEGOVIA,67.0,1,12.5,20.8,3.35,863.2750000000001,9.05
541,SORIA,998.0,1,9.6,20.5,1.9,895.85,10.1
542,TARRAGONA,57126.0,1,0.3,24.55,3.05,1009.35,3.35
543,TERUEL,4252.0,1,1.3,21.25,1.65,931.6833333333334,5.733333333333333
544,TOLEDO,378921.0,1,21.12,25.3,2.075,941.8666666666667,10.35
545,VALENCIA,29922.0,1,1.1833333333333331,24.77142857142857,2.34,982.2166666666668,3.925
546,VALLADOLID,37481.0,1,13.05,22.2,1.8,925.25,10.9
547,ZARAGOZA,2992.0,1,3.72,22.82,1.94,962.2874999999999,9.05
548,ALBACETE,980850.0,1,8.374999999999998,21.5125,2.5875000000000004,935.14375,7.774999999999999
549,ALICANTE,5938.0,1,7.675,25.75,4.725,1009.5833333333334,2.566666666666667
550,ARABA,651.0,1,4.1,20.35,2.5,958.25,3.85
551,AVILA,84663.0,1,6.9,17.8,2.5,890.6,4.9
552,BARCELONA,10494.0,1,0.8833333333333333,22.316666666666663,3.68,990.3833333333333,1.7
553,BURGOS,52254.0,1,0.2,19.7,2.925,931.4666666666667,2.7
554,CACERES,8659.0,1,10.18,21.775,2.3,973.5875000000001,4.033333333333333
555,CASTELLON,721173.0,1,43.85,18.23333333333333,2.5,952.125,1.7000000000000002
556,CIUDAD REAL,170.0,1,4.35,24.0,1.875,939.1833333333334,6.666666666666667
557,CORDOBA,3862.0,1,1.225,25.0,2.5,961.7833333333332,12.0
558,CUENCA,2498726.0,1,24.8,20.066666666666663,3.35,914.7666666666667,5.1
559,GUADALAJARA,212694.0,1,17.133333333333333,18.866666666666664,1.9333333333333336,915.625,2.766666666666667
560,HUESCA,117168.0,1,18.525,17.525,2.075,921.7333333333333,0.6333333333333333
561,ILLES BALEARS,5144.0,1,6.910000000000001,25.06,5.74,1012.85,4.416666666666667
562,JAEN,2773.0,1,0.375,25.42,2.6,945.1700000000001,6.766666666666667
563,LA RIOJA,46993.0,1,1.5,22.2,4.4,974.85,3.6
565,MALAGA,4982.0,1,1.45,26.4,2.3833333333333333,1004.575,10.5
566,NAVARRA,724836.0,1,9.7,19.725,3.1666666666666665,973.4,1.9
567,SALAMANCA,1620.0,1,3.05,18.02,2.72,899.4375,2.7000000000000006
568,SEGOVIA,7172.0,1,7.7,15.85,4.7,863.175,4.05
569,SEVILLA,6198.0,1,4.0,25.22,2.5,986.71,9.1
570,SORIA,133166.0,1,35.4,18.9,2.5,895.6500000000001,3.2
572,TERUEL,6891.0,1,25.65,20.2,2.45,932.4,2.2666666666666666
575,VALLADOLID,2229.0,1,1.8,19.85,2.25,926.5,4.1
576,ZAMORA,880.0,1,10.133333333333333,19.866666666666667,2.6,932.0333333333333,2.9
577,ZARAGOZA,889547.0,1,39.16,20.16,3.34,963.4375,1.675
578,ALMERIA,32966.0,1,0.025,24.8,2.075,982.175,11.4
579,ARABA,1033.0,1,15.8,19.65,1.7,958.25,3.85
580,BARCELONA,62412.0,1,1.4833333333333334,24.166666666666668,2.48,988.4,8.9
581,BURGOS,4998.0,1,4.45,18.85,2.1,931.7166666666668,2.5
582,CASTELLON,129935.0,1,5.325,18.266666666666666,2.05,951.575,9.85
583,CUENCA,279778.0,1,0.35,19.666666666666668,1.5499999999999998,915.8166666666667,6.4
584,GIPUZKOA,37855.0,1,14.35,20.0,1.9166666666666667,997.72,5.599999999999999
585,GUADALAJARA,665.0,1,0.3,18.266666666666666,1.7666666666666666,916.25,5.066666666666666
586,HUESCA,57351.0,1,9.125,18.525,1.325,920.9,4.6
587,LA RIOJA,6287.0,1,0.1,19.3,1.9,975.0,1.6
588,MADRID,146661.0,1,2.663636363636364,18.64,2.01,912.78,6.116666666666667
589,MURCIA,480689.0,1,4.311111111111112,25.0,2.1444444444444444,988.6083333333333,6.742857142857142
590,NAVARRA,73325.0,1,0.7999999999999999,21.725,2.3,973.25,7.5
591,TARRAGONA,275075.0,1,0.1,23.05,2.1,1010.075,7.75
592,TOLEDO,1056888.0,1,1.5399999999999998,21.65,1.3,937.425,9.65
593,VALENCIA,994874.0,1,0.4333333333333333,22.8,2.0,982.25,10.175
594,VALLADOLID,1574.0,1,10.1,20.1,1.95,927.075,6.5
595,ZARAGOZA,61722.0,1,2.48,20.78,1.78,963.275,8.275
596,A CORUNA,22310.0,1,14.225,23.3625,3.225,992.75,5.0200000000000005
597,BURGOS,690.0,1,0.0,18.86,1.725,922.9,6.275
598,CIUDAD REAL,398.0,1,0.0,23.55,1.325,940.7166666666667,9.833333333333334
599,GIRONA,141643.0,1,24.266666666666666,20.025,1.95,916.725,5.699999999999999
600,HUESCA,1210.0,1,5.225,18.85,1.525,920.2166666666667,4.8
601,ILLES BALEARS,26919.0,1,1.86,25.23,2.24,1011.9458333333334,10.133333333333333
602,MADRID,35553.0,1,0.0045454545454545,21.977272727272727,2.16,913.085,10.483333333333334
603,NAVARRA,200.0,1,0.0333333333333333,21.9,1.8666666666666665,972.7,5.5
604,TARRAGONA,60673.0,2,0.6,25.33333333333333,2.6166666666666667,1008.9666666666666,6.1000000000000005
605,TOLEDO,860.0,1,0.05,23.625,2.025,943.7333333333332,11.55
606,VALENCIA,2520.0,1,0.0,25.03333333333333,2.38,981.3333333333334,10.3
607,ZARAGOZA,9488.0,1,0.36,21.9,1.12,962.375,8.875
608,A CORUNA,5560.0,1,8.15,20.9625,4.775,992.22,5.86
609,CIUDAD REAL,1147.0,1,0.025,27.525,2.1,942.3166666666666,0.6666666666666666
610,GIRONA,5275.0,1,0.0,23.133333333333336,2.4,1003.8,6.7
611,GUADALAJARA,1210.0,1,0.0,23.3,1.95,918.75,4.9
612,HUESCA,1795.0,1,0.0,23.675,1.225,923.8833333333333,9.133333333333333
613,TARRAGONA,590.0,1,0.0,26.450000000000003,2.5,1012.25,6.949999999999999
614,TERUEL,3723.0,1,0.0,24.8,1.525,935.25,6.466666666666668
615,HUESCA,1804.0,1,0.8500000000000001,22.525,1.875,917.7666666666667,8.466666666666667
616,TARRAGONA,1837.0,1,0.0,26.2,2.9,1010.675,2.9
617,TOLEDO,1549.0,1,0.04,26.166666666666668,2.375,943.6166666666666,10.7
618,BARCELONA,15861.0,1,5.316666666666666,25.366666666666664,3.46,985.9499999999999,6.133333333333333
619,MADRID,255.0,1,0.009090909090909,20.63636363636364,3.66,910.775,9.883333333333333
620,TOLEDO,1437.0,1,0.0,23.5,3.7,943.3833333333334,11.15
621,ZARAGOZA,9121.0,1,0.0,24.82,2.48,959.2,10.4
622,BARCELONA,10998.0,1,8.549999999999999,23.95,2.6,989.3499999999999,4.949999999999999
623,BIZKAIA,6740.0,1,13.375,20.83333333333333,1.2,1000.375,5.9
624,BURGOS,601.0,1,0.925,19.98,2.22,921.2125000000001,2.85
625,CANTABRIA,2088.0,1,5.628571428571428,20.74285714285714,1.342857142857143,991.59,6.7
626,CASTELLON,23313.0,1,2.35,21.0,1.95,948.875,6.0
627,CUENCA,1696.0,1,0.0,20.45,2.7000000000000006,919.0374999999999,5.4
628,HUESCA,66526.0,1,1.075,19.35,1.125,917.8666666666667,2.9333333333333336
629,ILLES BALEARS,7334.0,1,2.42,26.288888888888888,3.95,1007.875,9.316666666666668
630,LLEIDA,607.0,1,0.0,21.15,1.3250000000000002,990.1,7.6
631,TARRAGONA,17911.0,1,1.15,25.6,2.9000000000000004,1005.75,5.4
632,TOLEDO,218.0,1,0.02,22.433333333333334,2.55,943.7,8.15
633,VALENCIA,9219.0,1,0.0,25.1,2.38,979.25,9.35
634,A CORUNA,19916.0,1,0.325,21.3,3.0875,993.15,7.540000000000001
635,BARCELONA,6682.0,1,0.0,22.883333333333336,2.94,990.6666666666666,7.333333333333333
636,GIRONA,1779.0,1,4.6000000000000005,19.675,1.933333333333333,917.15,4.0
637,ILLES BALEARS,17009.0,1,1.62,24.14,2.49,1014.3000000000002,9.266666666666667
638,NAVARRA,312.0,1,0.0,19.9,2.8666666666666667,974.3,5.9
639,TARRAGONA,47206.0,1,1.35,25.6,3.05,1009.25,8.3
640,VALENCIA,4378.0,1,0.0,25.65714285714285,2.72,982.45,10.2
641,A CORUNA,5677.0,1,12.3625,20.4375,1.8875,990.0799999999999,4.125
642,BARCELONA,2907.0,1,0.15,24.3,2.88,988.6166666666666,4.4
643,MADRID,2344.0,1,0.0,21.481818181818184,1.94,911.4200000000001,10.566666666666666
644,A CORUNA,8379.0,1,2.175,20.175,1.975,990.13,7.040000000000001
645,BADAJOZ,3333.0,1,0.9333333333333332,24.016666666666666,3.6666666666666665,967.99,0.38
646,BARCELONA,5729.0,1,0.0,24.666666666666668,3.94,988.6000000000001,5.0
647,CACERES,3278.0,1,10.72,21.64,2.8400000000000003,972.1375,0.8333333333333334
648,HUELVA,115.0,1,0.925,24.125,2.925,993.2875,1.1
649,LLEIDA,567.0,1,0.0,21.9,1.6,992.05,6.3
650,MADRID,578.0,1,4.69,20.20909090909091,2.71,911.115,0.9
651,OURENSE,8712.0,1,12.075,18.325,1.525,955.275,0.9
652,PONTEVEDRA,12347.0,1,16.15,22.3,2.25,988.8499999999999,4.15
653,SEVILLA,719.0,1,12.3,25.660000000000004,2.34,985.12,0.5
654,VALLADOLID,314.0,1,24.6,21.200000000000003,4.6,924.05,2.65
655,ZAMORA,1440.0,1,30.0,19.53333333333333,2.2333333333333334,929.0166666666667,1.1666666666666667
656,ALBACETE,133310.0,1,12.9,21.45,1.45,934.8875,8.25
657,ASTURIAS,6939.0,1,2.627272727272727,18.88181818181818,2.1666666666666665,976.33125,4.9125000000000005
658,BADAJOZ,115650.0,1,37.81666666666667,19.7,3.95,966.75,0.52
659,BARCELONA,1200.0,1,0.0,26.05,2.2,986.7166666666667,6.433333333333334
660,CACERES,48658.0,1,18.16,18.54,2.84,970.175,0.0666666666666666
